GameOddId,Sportsbook,ScoreId,Created,Updated,HomeMoneyLine,AwayMoneyLine,DrawMoneyLine,HomePointSpread,AwayPointSpread,HomePointSpreadPayout,AwayPointSpreadPayout,OverUnder,OverPayout,UnderPayout,SportsbookId,OddType,SportsbookUrl,GameId,Unlisted
7910791,DraftKings,19055,2025-09-07 19:01:27+00:00,2025-09-07 19:01:32+00:00,140,-180,,2.5,-2.5,105.0,-135.0,42.5,-120.0,-110.0,7,live,,19055,2025-09-07T15:01:37
7910769,DraftKings,19055,2025-09-07 19:01:07+00:00,2025-09-07 19:01:22+00:00,154,-200,,3.5,-3.5,-145.0,114.0,42.5,-125.0,-105.0,7,live,,19055,2025-09-07T15:01:27
7910767,DraftKings,19055,2025-09-07 19:01:03+00:00,2025-09-07 19:01:03+00:00,154,-200,,2.5,-2.5,114.0,-145.0,42.5,-125.0,-105.0,7,live,,19055,2025-09-07T15:01:07
7910762,DraftKings,19055,2025-09-07 19:00:57+00:00,2025-09-07 19:00:57+00:00,154,-200,,3.5,-3.5,-145.0,114.0,42.5,-125.0,-105.0,7,live,,19055,2025-09-07T15:01:03
7910747,DraftKings,19055,2025-09-07 19:00:47+00:00,2025-09-07 19:00:52+00:00,145,-188,,2.5,-2.5,114.0,-145.0,42.5,-125.0,-105.0,7,live,,19055,2025-09-07T15:00:57
7910735,DraftKings,19055,2025-09-07 19:00:42+00:00,2025-09-07 19:00:42+00:00,154,-200,,2.5,-2.5,114.0,-145.0,42.5,-125.0,-105.0,7,live,,19055,2025-09-07T15:00:47
7910725,DraftKings,19055,2025-09-07 19:00:37+00:00,2025-09-07 19:00:37+00:00,160,-210,,3.5,-3.5,-145.0,114.0,42.5,-130.0,100.0,7,live,,19055,2025-09-07T15:00:42
7910719,DraftKings,19055,2025-09-07 19:00:24+00:00,2025-09-07 19:00:35+00:00,150,-195,,2.5,-2.5,114.0,-145.0,42.5,-130.0,100.0,7,live,,19055,2025-09-07T15:00:37
7910691,DraftKings,19055,2025-09-07 18:59:52+00:00,2025-09-07 19:00:18+00:00,150,-195,,3.5,-3.5,-145.0,114.0,42.5,-130.0,100.0,7,live,,19055,2025-09-07T15:00:24
7910687,DraftKings,19055,2025-09-07 18:59:42+00:00,2025-09-07 18:59:42+00:00,110,-140,,1.5,-1.5,-110.0,-120.0,42.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:59:47
7910673,DraftKings,19055,2025-09-07 18:59:32+00:00,2025-09-07 18:59:37+00:00,110,-140,,2.5,-2.5,-115.0,-115.0,42.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:59:42
7910659,DraftKings,19055,2025-09-07 18:59:27+00:00,2025-09-07 18:59:27+00:00,114,-145,,2.5,-2.5,-115.0,-115.0,40.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:59:32
7910640,DraftKings,19055,2025-09-07 18:59:12+00:00,2025-09-07 18:59:22+00:00,105,-135,,1.5,-1.5,-110.0,-120.0,40.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:59:27
7910633,DraftKings,19055,2025-09-07 18:58:52+00:00,2025-09-07 18:59:07+00:00,100,-130,,1.5,-1.5,-120.0,-110.0,40.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:59:12
7910597,DraftKings,19055,2025-09-07 18:58:11+00:00,2025-09-07 18:58:46+00:00,-110,-120,,1.5,-1.5,-130.0,100.0,40.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:58:52
7910578,DraftKings,19055,2025-09-07 18:58:01+00:00,2025-09-07 18:58:07+00:00,-115,-115,,1.5,-1.5,-135.0,105.0,39.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:58:11
7910566,DraftKings,19055,2025-09-07 18:57:51+00:00,2025-09-07 18:57:57+00:00,-120,-110,,-1.5,1.5,100.0,-130.0,40.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:58:01
7910552,DraftKings,19055,2025-09-07 18:57:37+00:00,2025-09-07 18:57:47+00:00,-120,-110,,-1.5,1.5,-105.0,-125.0,40.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:57:51
7910545,DraftKings,19055,2025-09-07 18:57:26+00:00,2025-09-07 18:57:32+00:00,-125,-105,,-1.5,1.5,-105.0,-125.0,40.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:57:37
7910536,DraftKings,19055,2025-09-07 18:57:17+00:00,2025-09-07 18:57:21+00:00,-160,124,,-2.5,2.5,-125.0,-105.0,41.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:57:26
7910533,DraftKings,19055,2025-09-07 18:57:07+00:00,2025-09-07 18:57:11+00:00,-160,124,,-2.5,2.5,-125.0,-105.0,40.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:57:17
7910523,DraftKings,19055,2025-09-07 18:57:02+00:00,2025-09-07 18:57:02+00:00,-130,100,,-1.5,1.5,-110.0,-120.0,40.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:57:07
7910492,DraftKings,19055,2025-09-07 18:56:42+00:00,2025-09-07 18:56:57+00:00,-135,105,,-1.5,1.5,-110.0,-120.0,40.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:57:02
7910477,DraftKings,19055,2025-09-07 18:56:26+00:00,2025-09-07 18:56:36+00:00,-130,100,,-1.5,1.5,-110.0,-120.0,40.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:56:42
7910471,DraftKings,19055,2025-09-07 18:56:21+00:00,2025-09-07 18:56:21+00:00,-130,100,,-1.5,1.5,-110.0,-120.0,40.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:56:26
7910449,DraftKings,19055,2025-09-07 18:56:06+00:00,2025-09-07 18:56:16+00:00,-135,105,,-1.5,1.5,-115.0,-115.0,40.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:56:21
7910417,DraftKings,19055,2025-09-07 18:55:41+00:00,2025-09-07 18:56:01+00:00,-135,105,,-1.5,1.5,-115.0,-115.0,41.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:56:06
7910414,DraftKings,19055,2025-09-07 18:55:36+00:00,2025-09-07 18:55:36+00:00,-154,120,,-2.5,2.5,-120.0,-110.0,42.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:55:41
7910408,DraftKings,19055,2025-09-07 18:55:31+00:00,2025-09-07 18:55:31+00:00,-140,110,,-1.5,1.5,-120.0,-110.0,41.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:55:36
7910401,DraftKings,19055,2025-09-07 18:55:26+00:00,2025-09-07 18:55:26+00:00,-140,110,,-2.5,2.5,-110.0,-120.0,41.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:55:31
7910392,DraftKings,19055,2025-09-07 18:55:22+00:00,2025-09-07 18:55:22+00:00,-145,114,,-2.5,2.5,-115.0,-115.0,42.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:55:26
7910209,DraftKings,19055,2025-09-07 18:53:16+00:00,2025-09-07 18:55:16+00:00,-140,110,,-2.5,2.5,-115.0,-115.0,41.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:55:22
7910118,DraftKings,19055,2025-09-07 18:52:01+00:00,2025-09-07 18:53:11+00:00,-140,110,,-2.5,2.5,-110.0,-120.0,41.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:53:16
7910087,DraftKings,19055,2025-09-07 18:51:46+00:00,2025-09-07 18:51:46+00:00,-145,114,,-2.5,2.5,-115.0,-115.0,41.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:51:51
7910083,DraftKings,19055,2025-09-07 18:51:41+00:00,2025-09-07 18:51:41+00:00,105,-135,,2.5,-2.5,-120.0,-110.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:51:46
7910074,DraftKings,19055,2025-09-07 18:51:31+00:00,2025-09-07 18:51:36+00:00,100,-130,,1.5,-1.5,-115.0,-115.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:51:41
7910068,DraftKings,19055,2025-09-07 18:51:21+00:00,2025-09-07 18:51:26+00:00,105,-135,,2.5,-2.5,-120.0,-110.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:51:31
7910058,DraftKings,19055,2025-09-07 18:51:11+00:00,2025-09-07 18:51:16+00:00,105,-135,,1.5,-1.5,-110.0,-120.0,44.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:51:21
7910053,DraftKings,19055,2025-09-07 18:51:01+00:00,2025-09-07 18:51:06+00:00,100,-130,,1.5,-1.5,-115.0,-115.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:51:11
7910020,DraftKings,19055,2025-09-07 18:50:12+00:00,2025-09-07 18:50:56+00:00,130,-166,,2.5,-2.5,100.0,-130.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:51:01
7909981,DraftKings,19055,2025-09-07 18:49:37+00:00,2025-09-07 18:50:07+00:00,124,-160,,2.5,-2.5,-105.0,-125.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:50:12
7909966,DraftKings,19055,2025-09-07 18:49:21+00:00,2025-09-07 18:49:32+00:00,130,-166,,2.5,-2.5,100.0,-130.0,44.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:49:37
7909929,DraftKings,19055,2025-09-07 18:48:46+00:00,2025-09-07 18:49:16+00:00,130,-166,,2.5,-2.5,100.0,-130.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:49:21
7909909,DraftKings,19055,2025-09-07 18:48:31+00:00,2025-09-07 18:48:41+00:00,135,-175,,2.5,-2.5,105.0,-135.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:48:46
7909893,DraftKings,19055,2025-09-07 18:48:21+00:00,2025-09-07 18:48:26+00:00,124,-160,,2.5,-2.5,-105.0,-125.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:48:31
7909872,DraftKings,19055,2025-09-07 18:48:06+00:00,2025-09-07 18:48:16+00:00,140,-180,,2.5,-2.5,105.0,-135.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:48:21
7909825,DraftKings,19055,2025-09-07 18:47:33+00:00,2025-09-07 18:48:01+00:00,140,-180,,2.5,-2.5,110.0,-140.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:48:06
7909804,DraftKings,19055,2025-09-07 18:47:16+00:00,2025-09-07 18:47:26+00:00,140,-180,,2.5,-2.5,105.0,-135.0,44.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:47:33
7909785,DraftKings,19055,2025-09-07 18:47:01+00:00,2025-09-07 18:47:11+00:00,140,-180,,2.5,-2.5,110.0,-140.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:47:16
7909776,DraftKings,19055,2025-09-07 18:46:56+00:00,2025-09-07 18:46:56+00:00,130,-166,,2.5,-2.5,100.0,-130.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:47:01
7909765,DraftKings,19055,2025-09-07 18:46:46+00:00,2025-09-07 18:46:51+00:00,135,-175,,2.5,-2.5,105.0,-135.0,44.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:46:56
7909763,DraftKings,19055,2025-09-07 18:46:41+00:00,2025-09-07 18:46:41+00:00,135,-175,,2.5,-2.5,105.0,-135.0,45.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:46:46
7909757,DraftKings,19055,2025-09-07 18:46:36+00:00,2025-09-07 18:46:36+00:00,130,-166,,2.5,-2.5,100.0,-130.0,45.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:46:41
7909722,DraftKings,19055,2025-09-07 18:46:06+00:00,2025-09-07 18:46:31+00:00,135,-175,,2.5,-2.5,105.0,-135.0,45.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:46:36
7909705,DraftKings,19055,2025-09-07 18:45:51+00:00,2025-09-07 18:46:01+00:00,140,-180,,2.5,-2.5,105.0,-135.0,45.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:46:06
7909671,DraftKings,19055,2025-09-07 18:45:21+00:00,2025-09-07 18:45:46+00:00,140,-180,,2.5,-2.5,105.0,-135.0,46.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:45:51
7909665,DraftKings,19055,2025-09-07 18:45:16+00:00,2025-09-07 18:45:16+00:00,140,-180,,2.5,-2.5,105.0,-135.0,46.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:45:21
7909657,DraftKings,19055,2025-09-07 18:45:11+00:00,2025-09-07 18:45:11+00:00,114,-145,,2.5,-2.5,-115.0,-115.0,44.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:45:16
7909620,DraftKings,19055,2025-09-07 18:44:41+00:00,2025-09-07 18:45:06+00:00,114,-145,,2.5,-2.5,-115.0,-115.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:45:11
7909600,DraftKings,19055,2025-09-07 18:44:31+00:00,2025-09-07 18:44:36+00:00,114,-145,,2.5,-2.5,-115.0,-115.0,44.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:44:41
7909590,DraftKings,19055,2025-09-07 18:44:26+00:00,2025-09-07 18:44:26+00:00,130,-166,,2.5,-2.5,100.0,-130.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:44:31
7909579,DraftKings,19055,2025-09-07 18:44:21+00:00,2025-09-07 18:44:21+00:00,124,-160,,2.5,-2.5,-105.0,-125.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:44:26
7909531,DraftKings,19055,2025-09-07 18:43:46+00:00,2025-09-07 18:44:11+00:00,105,-135,,1.5,-1.5,-115.0,-115.0,43.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:44:16
7909524,DraftKings,19055,2025-09-07 18:43:41+00:00,2025-09-07 18:43:41+00:00,110,-140,,1.5,-1.5,-115.0,-115.0,44.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:43:46
7909515,DraftKings,19055,2025-09-07 18:43:36+00:00,2025-09-07 18:43:36+00:00,110,-140,,1.5,-1.5,-115.0,-115.0,43.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:43:41
7909485,DraftKings,19055,2025-09-07 18:43:16+00:00,2025-09-07 18:43:33+00:00,110,-140,,2.5,-2.5,-120.0,-110.0,43.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:43:36
7909468,DraftKings,19055,2025-09-07 18:42:51+00:00,2025-09-07 18:43:11+00:00,110,-140,,1.5,-1.5,-110.0,-120.0,43.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:43:16
7909465,DraftKings,19055,2025-09-07 18:42:46+00:00,2025-09-07 18:42:46+00:00,110,-140,,1.5,-1.5,-110.0,-120.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:42:51
7909461,DraftKings,19055,2025-09-07 18:42:41+00:00,2025-09-07 18:42:41+00:00,-135,105,,-1.5,1.5,-115.0,-115.0,43.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:42:46
7909445,DraftKings,19055,2025-09-07 18:42:16+00:00,2025-09-07 18:42:36+00:00,110,-140,,2.5,-2.5,-120.0,-110.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:42:41
7909032,DraftKings,19055,2025-09-07 18:32:05+00:00,2025-09-07 18:42:11+00:00,110,-140,,1.5,-1.5,-110.0,-120.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:42:16
7908926,DraftKings,19055,2025-09-07 18:28:45+00:00,2025-09-07 18:32:00+00:00,100,-130,,1.5,-1.5,-115.0,-115.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:32:05
7908908,DraftKings,19055,2025-09-07 18:28:15+00:00,2025-09-07 18:28:40+00:00,105,-135,,1.5,-1.5,-115.0,-115.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:28:45
7908901,DraftKings,19055,2025-09-07 18:28:10+00:00,2025-09-07 18:28:10+00:00,105,-135,,1.5,-1.5,-115.0,-115.0,43.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:28:15
7908882,DraftKings,19055,2025-09-07 18:27:55+00:00,2025-09-07 18:28:05+00:00,100,-130,,1.5,-1.5,-120.0,-110.0,43.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:28:10
7908856,DraftKings,19055,2025-09-07 18:27:25+00:00,2025-09-07 18:27:50+00:00,110,-140,,1.5,-1.5,-110.0,-120.0,43.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:27:55
7908849,DraftKings,19055,2025-09-07 18:27:05+00:00,2025-09-07 18:27:20+00:00,-105,-125,,1.5,-1.5,-125.0,-105.0,43.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:27:25
7908840,DraftKings,19055,2025-09-07 18:26:44+00:00,2025-09-07 18:27:00+00:00,-110,-120,,1.5,-1.5,-130.0,100.0,43.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:27:05
7908836,DraftKings,19055,2025-09-07 18:26:34+00:00,2025-09-07 18:26:40+00:00,-105,-125,,1.5,-1.5,-125.0,-105.0,43.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:26:44
7908832,DraftKings,19055,2025-09-07 18:26:29+00:00,2025-09-07 18:26:29+00:00,-115,-115,,1.5,-1.5,-135.0,105.0,44.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:26:34
7908817,DraftKings,19055,2025-09-07 18:26:19+00:00,2025-09-07 18:26:19+00:00,-145,114,,-2.5,2.5,-115.0,-115.0,46.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:26:24
7908811,DraftKings,19055,2025-09-07 18:26:15+00:00,2025-09-07 18:26:15+00:00,-115,-115,,1.5,-1.5,-130.0,100.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:26:19
7908801,DraftKings,19055,2025-09-07 18:26:00+00:00,2025-09-07 18:26:09+00:00,-105,-125,,1.5,-1.5,-125.0,-105.0,44.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:26:15
7908798,DraftKings,19055,2025-09-07 18:25:54+00:00,2025-09-07 18:25:54+00:00,-115,-115,,1.5,-1.5,-135.0,105.0,44.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:26:00
7908788,DraftKings,19055,2025-09-07 18:25:44+00:00,2025-09-07 18:25:50+00:00,-115,-115,,1.5,-1.5,-135.0,105.0,43.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:25:54
7908770,DraftKings,19055,2025-09-07 18:25:24+00:00,2025-09-07 18:25:39+00:00,-115,-115,,-1.5,1.5,105.0,-135.0,44.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:25:44
7908762,DraftKings,19055,2025-09-07 18:25:15+00:00,2025-09-07 18:25:19+00:00,-115,-115,,-1.5,1.5,105.0,-135.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:25:24
7908756,DraftKings,19055,2025-09-07 18:25:09+00:00,2025-09-07 18:25:09+00:00,-110,-120,,1.5,-1.5,-125.0,-105.0,43.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:25:15
7908729,DraftKings,19055,2025-09-07 18:24:39+00:00,2025-09-07 18:25:05+00:00,-105,-125,,1.5,-1.5,-120.0,-110.0,44.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:25:09
7908719,DraftKings,19055,2025-09-07 18:24:29+00:00,2025-09-07 18:24:34+00:00,-105,-125,,1.5,-1.5,-120.0,-110.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:24:39
7908714,DraftKings,19055,2025-09-07 18:24:24+00:00,2025-09-07 18:24:24+00:00,105,-135,,1.5,-1.5,-110.0,-120.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:24:29
7908706,DraftKings,19055,2025-09-07 18:24:19+00:00,2025-09-07 18:24:19+00:00,100,-130,,1.5,-1.5,-120.0,-110.0,43.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:24:24
7908696,DraftKings,19055,2025-09-07 18:24:09+00:00,2025-09-07 18:24:14+00:00,105,-135,,1.5,-1.5,-115.0,-115.0,44.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:24:19
7908690,DraftKings,19055,2025-09-07 18:24:04+00:00,2025-09-07 18:24:04+00:00,105,-135,,1.5,-1.5,-115.0,-115.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:24:09
7908669,DraftKings,19055,2025-09-07 18:23:46+00:00,2025-09-07 18:24:00+00:00,105,-135,,1.5,-1.5,-110.0,-120.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:24:04
7908666,DraftKings,19055,2025-09-07 18:23:40+00:00,2025-09-07 18:23:40+00:00,114,-145,,2.5,-2.5,-115.0,-115.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:23:46
7908596,DraftKings,19055,2025-09-07 18:22:24+00:00,2025-09-07 18:23:34+00:00,114,-145,,2.5,-2.5,-115.0,-115.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:23:40
7908590,DraftKings,19055,2025-09-07 18:22:15+00:00,2025-09-07 18:22:19+00:00,114,-145,,2.5,-2.5,-120.0,-110.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:22:24
7908586,DraftKings,19055,2025-09-07 18:22:09+00:00,2025-09-07 18:22:09+00:00,114,-145,,2.5,-2.5,-120.0,-110.0,45.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:22:15
7908585,DraftKings,19055,2025-09-07 18:22:05+00:00,2025-09-07 18:22:05+00:00,114,-145,,2.5,-2.5,-120.0,-110.0,44.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:22:09
7908571,DraftKings,19055,2025-09-07 18:21:44+00:00,2025-09-07 18:21:59+00:00,120,-154,,2.5,-2.5,-115.0,-115.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:22:05
7908551,DraftKings,19055,2025-09-07 18:21:14+00:00,2025-09-07 18:21:39+00:00,120,-154,,2.5,-2.5,-110.0,-120.0,44.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:21:44
7908542,DraftKings,19055,2025-09-07 18:20:54+00:00,2025-09-07 18:21:09+00:00,-105,-125,,1.5,-1.5,-120.0,-110.0,45.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:21:14
7908525,DraftKings,19055,2025-09-07 18:20:44+00:00,2025-09-07 18:20:49+00:00,-105,-125,,1.5,-1.5,-120.0,-110.0,45.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:20:54
7908501,DraftKings,19055,2025-09-07 18:20:14+00:00,2025-09-07 18:20:39+00:00,-105,-125,,1.5,-1.5,-120.0,-110.0,46.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:20:44
7908496,DraftKings,19055,2025-09-07 18:20:10+00:00,2025-09-07 18:20:10+00:00,-105,-125,,1.5,-1.5,-120.0,-110.0,45.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:20:14
7908478,DraftKings,19055,2025-09-07 18:20:00+00:00,2025-09-07 18:20:04+00:00,-105,-125,,1.5,-1.5,-120.0,-110.0,46.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:20:10
7908419,DraftKings,19055,2025-09-07 18:19:10+00:00,2025-09-07 18:19:54+00:00,-115,-115,,1.5,-1.5,-130.0,100.0,46.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:20:00
7908413,DraftKings,19055,2025-09-07 18:18:59+00:00,2025-09-07 18:19:04+00:00,-120,-110,,1.5,-1.5,-130.0,100.0,46.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:19:10
7908390,DraftKings,19055,2025-09-07 18:18:44+00:00,2025-09-07 18:18:55+00:00,-120,-110,,1.5,-1.5,-135.0,105.0,46.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:18:59
7908387,DraftKings,19055,2025-09-07 18:18:39+00:00,2025-09-07 18:18:39+00:00,-115,-115,,1.5,-1.5,-130.0,100.0,46.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:18:44
7908375,DraftKings,19055,2025-09-07 18:18:34+00:00,2025-09-07 18:18:34+00:00,-115,-115,,1.5,-1.5,-130.0,100.0,46.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:18:39
7908358,DraftKings,19055,2025-09-07 18:18:19+00:00,2025-09-07 18:18:29+00:00,-120,-110,,-1.5,1.5,105.0,-135.0,46.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:18:34
7908355,DraftKings,19055,2025-09-07 18:18:14+00:00,2025-09-07 18:18:14+00:00,-115,-115,,1.5,-1.5,-130.0,100.0,46.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:18:19
7908338,DraftKings,19055,2025-09-07 18:17:59+00:00,2025-09-07 18:18:09+00:00,-120,-110,,-1.5,1.5,105.0,-135.0,47.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:18:14
7908332,DraftKings,19055,2025-09-07 18:17:54+00:00,2025-09-07 18:17:54+00:00,-115,-115,,1.5,-1.5,-135.0,105.0,47.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:17:59
7908326,DraftKings,19055,2025-09-07 18:17:49+00:00,2025-09-07 18:17:49+00:00,-120,-110,,1.5,-1.5,-135.0,105.0,47.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:17:54
7908120,DraftKings,19055,2025-09-07 18:14:24+00:00,2025-09-07 18:17:44+00:00,105,-135,,1.5,-1.5,-110.0,-120.0,46.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:17:49
7908116,DraftKings,19055,2025-09-07 18:14:19+00:00,2025-09-07 18:14:19+00:00,-115,-115,,1.5,-1.5,-130.0,100.0,47.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:14:24
7908111,DraftKings,19055,2025-09-07 18:14:09+00:00,2025-09-07 18:14:14+00:00,-115,-115,,1.5,-1.5,-130.0,100.0,47.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:14:19
7908103,DraftKings,19055,2025-09-07 18:14:04+00:00,2025-09-07 18:14:04+00:00,105,-135,,1.5,-1.5,-110.0,-120.0,47.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:14:09
7908096,DraftKings,19055,2025-09-07 18:13:59+00:00,2025-09-07 18:13:59+00:00,100,-130,,1.5,-1.5,-115.0,-115.0,46.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:14:04
7908083,DraftKings,19055,2025-09-07 18:13:44+00:00,2025-09-07 18:13:54+00:00,100,-130,,1.5,-1.5,-115.0,-115.0,46.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:13:59
7908075,DraftKings,19055,2025-09-07 18:13:39+00:00,2025-09-07 18:13:39+00:00,100,-130,,1.5,-1.5,-110.0,-120.0,46.5,-120.0,-110.0,7,live,,19055,2025-09-07T14:13:44
7908067,DraftKings,19055,2025-09-07 18:13:29+00:00,2025-09-07 18:13:34+00:00,105,-135,,1.5,-1.5,-110.0,-120.0,47.5,-110.0,-120.0,7,live,,19055,2025-09-07T14:13:39
7908056,DraftKings,19055,2025-09-07 18:13:19+00:00,2025-09-07 18:13:24+00:00,110,-140,,2.5,-2.5,-120.0,-110.0,46.5,-125.0,-105.0,7,live,,19055,2025-09-07T14:13:29
7908048,DraftKings,19055,2025-09-07 18:13:14+00:00,2025-09-07 18:13:14+00:00,-105,-125,,1.5,-1.5,-115.0,-115.0,47.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:13:19
7908031,DraftKings,19055,2025-09-07 18:12:59+00:00,2025-09-07 18:13:09+00:00,-105,-125,,1.5,-1.5,-120.0,-110.0,47.5,-105.0,-125.0,7,live,,19055,2025-09-07T14:13:14
7908029,DraftKings,19055,2025-09-07 18:12:54+00:00,2025-09-07 18:12:54+00:00,-105,-125,,1.5,-1.5,-120.0,-110.0,47.5,-115.0,-115.0,7,live,,19055,2025-09-07T14:12:59
